KEGG,ko05340,ko00564,ko00680,ko00562,ko03030,ko00561,ko00440,ko00250,ko00740,ko04940,ko00010,ko00195,ko00760,ko00920,ko00311,ko00310,ko04146,ko00600,ko04141,ko04142,ko00604,ko04260,ko05142,ko04973,ko00510,ko05110,ko04974,ko04976,ko00450,ko01051,ko00524,ko00300,ko05222,ko05416,ko00260,ko00190,ko03440,ko00750,ko00950,ko00592,ko00591,ko00590,ko00061,ko03070,ko00253,ko03060,ko00380,ko00500,ko05120,ko04964,ko04960,ko00625,ko00624,ko00627,ko00626,ko00621,ko00620,ko00623,ko00622,ko00270,ko00940,ko00941,ko01053,ko00943,ko00100,ko00945,ko05016,ko00071,ko00072,ko05219,ko05215,ko05211,ko05210,ko01055,ko04910,ko00531,ko00360,ko00633,ko00630,ko00363,ko00364,ko04115,ko00121,ko04914,ko00430,ko02010,ko00130,ko00361,ko00040,ko00730,ko00362,ko01040,ko00603,ko03018,ko00281,ko00280,ko03013,ko04626,ko05200,ko00312,ko05020,ko05143,ko00523,ko00520,ko00521,ko05146,ko05145,ko00052,ko00053,ko00051,ko00401,ko00400,ko04020,ko00350,ko00480,ko00643,ko00642,ko00640,ko00720,ko00960,ko02020,ko00120,ko03008,ko00290,ko03410,ko05010,ko05012,ko00980,ko00410,ko00983,ko05150,ko00791,ko00790,ko00020,ko00710,ko00196,ko02060,ko00340,ko00785,ko00550,ko00650,ko02030,ko03320,ko04612,ko04621,ko04622,ko00910,ko04971,ko00460,ko04970,ko00830,ko00780,ko00511,ko00970,ko00030,ko04972,ko00232,ko00230,ko04122,ko00540,ko05014,ko00660,ko03020,ko00982,ko03010,ko00140,ko05100,ko00860,ko00330,ko00908,ko04930,ko03430,ko00906,ko00900,ko00903,ko00471,ko00472,ko00473,ko05111,ko04210,ko00240,ko04011,ko04113,ko04070,ko03420,ko00770,ko02040,ko00670,ko04920,ko00930,ko04112,ko03450,ko00565,ko05322,ko03050,ko04614,ko00513,ko04330,ko05220,ko05410,ko00944,ko04310,ko04650,ko04662,ko04370,ko04660,ko04360,ko04114,ko04010,ko04720,ko00902,ko04916,ko00965,ko05131,ko04144,ko00062,ko00901,ko00909,ko00905,ko04666,ko04640,ko04912
S23.43.Gut,17789,133854.5,175615.5,31635,111941.5,77946,16094,190661.5,46292.5,13072.5,220607.5,53676,102786,91039.5,1983.5,37895,54516,16228.5,6590,10922,10907,18677,10794.5,10593.5,5,4751,22,,94696,7269.5,6740.5,121419.5,78,78,176653.5,310726.5,164564,54773,13003,12716,443,17673,97492.5,208969.5,26807,122991,66218.5,152831.5,19100.5,6379.5,,20790.5,114,40330,37298.5,7055.5,225648,51378,6746.5,167396,12861,34,25024,4485,,34,30263.5,76685.5,13863.5,6292.5,6507.5,6284.5,78,6803.5,13531.5,10907,52150,13362,104931,4979.5,285,78,477,6507.5,38502,724791,113996.5,514,49622.5,68375,37623,57717.5,16664,117311.5,43811,109087,13428,49645,12870,2099.5,156.5,10832.5,27010.5,210014,46942,15,78,87244,29851,79280.5,26282,144257,0,69926,112957,17133.5,17649,142255.5,194119,28799.5,598474,477,19224,133601,71936,32389,18755,30584.5,51862.5,59807.5,5636,44,82656,162869.5,111375,0,128643,86332.5,17537.5,125792.5,167811.5,249905.5,30073,6507.5,6671.5,240,232496,,47976,,6948,32842,26147.5,175923.5,129184.5,,,456589.5,107859,119742.5,6563.5,53271.5,80605,30642.5,362570,4619,0,142381,236861,6709.5,13180,138510,100,74927.5,17845,26544,59,20340,89107,4563,343824.5,6695,208,19846.5,48011,94182,262766,95311,17176.5,12635,84680.5,,0,,0,20,0,,,20,,,,,,,,,,,,,,,,,,,,,,
S23.42.Gut,14782.78,110508.72,141368.49,26004.21,90565.97,64209.39,13996.31,154448.47,37360.93,10505.6,177350.22,43187.8,83968.76,73653.16,1040.77,31152.42,45463.77,13638.46,5467.85,9313.27,9311.27,15566.25,9241.6,8974.36,45,4180.75,35,,77184.64,5751.63,5329.19,98909.39,160,160,144468.69,257079.78,133285.66,45153.3,10640.79,10432.79,212.43,14725.21,77309.15,169556.71,21472.4,100351.04,55062.8,123417.89,15717.45,5169.61,,16326.55,2.86,33367.8,30292.13,5553.62,183126.09,42167.55,5394.19,135779.11,10453.39,32,21793.76,4079.75,,32,25470.28,62420.27,10911.18,5134.18,5358.18,5129.85,160,5463.85,10797.46,9311.27,42452.93,10784.93,84070.13,4318.18,314.43,160,95,5358.18,31260.66,596123.35,93062.25,415.1,39783.46,54578.12,30168.4,47093.82,14066.13,95047.32,35952.4,88799.9,10722.7,41227.12,10648.03,1139.43,189.43,9259.6,21837.83,169209.44,38010.7,2,160,70967.97,24706.91,61185.03,21396.25,116643.24,0,56723.29,92908.12,14449.78,14624.11,115305,158353.26,24274.76,504087.04,95,15720.21,108484.97,58274.98,26572.95,15726.25,25172.43,42418.87,47756.74,4505.44,1.43,67518.92,134138.51,90478.99,0,101625.22,69637.22,14714.88,101341.31,135940.48,211265.49,25070.38,5358.18,5412.18,0,194953.11,,39689.48,,5296.28,26851,22397.32,142683.62,104823.79,,,369639.72,88490.74,99305.95,5585.61,42559.6,65421.44,25222.43,291427.43,4103.75,0,118829.01,191023.16,5396.85,10703.03,112088.7,152,59843.03,14681.54,21395.16,120,16223.65,74446.84,4236.18,278554.45,5373.95,381,16182.98,38488.39,75469.33,215053.05,78062.32,14537.11,10298.89,69038.28,,1.43,,0,32,13,,,32,,,,,,,,,,,,,,,,,,,,,,
S23.41.Gut,12289.8,92459.32,123145.71,22015.98,79177.79,53712.88,11252.85,132654.52,32737.85,8789.19,151703.13,38778.52,72080.46,61539.52,1067.27,26324.82,37585.01,11798.62,5024.69,7947.02,7624.02,12654.75,7085.19,6815.72,269,3050.25,161,,65212.95,5792.45,5017.6,85658.33,354,354,122208.92,215597.57,116159.88,37476.56,9240.08,8593.08,702.86,12276.66,67936.15,146127.32,18942.76,86094.68,45464.06,107620.39,13608.63,4425.47,,14198.82,23.72,27272.56,24903.24,5007.46,156300.56,35133.06,4754.6,117573.24,9343.19,235,16721.02,2961.25,,245,20888.8,52347.25,9204.32,4114.61,4793.61,4318.94,354,5049.94,9295.91,7746.02,36216.09,9529.86,72572.63,3703.36,540.86,354,193,4793.61,26233.04,508960.85,75638.47,738.19,35290.26,47652.9,26204.24,38892.37,11741.45,80956.53,28839.05,73245.67,9321.88,34196.45,9466.55,1130.61,292.36,7084.19,19706.37,149046.41,34406.74,28,354,63018.84,20166.16,56145.14,18444.49,100210.88,10,47560.05,77486.18,11539.05,12221.47,97825.6,135163.11,20013.52,411369.02,193,13083.66,91931.82,51087.08,22241.88,13008.75,20499.35,35616.99,41427.16,3192.56,364.86,57098.56,112611.82,78736.52,130,88178.98,60224.13,12042.49,88512.15,114768.22,171756.22,21166.49,4793.61,4840.61,0,160291.54,,33561.59,,4393.3,23510.74,18976.76,125457.21,92113.2,,,318947.07,74150.44,84786.89,5156.22,36596.17,58470.5,20547.35,257596.06,2952.25,10,106177.46,162541.77,4836.94,8997.55,97899.97,509,53091.66,12368.33,18957.29,212,14119.76,59590.4,3322.11,241854.71,4828.88,596,14147.68,34875.18,66067.55,177090.85,67411.99,12229.97,8404.27,60175.7,,6.86,,31,39,1,,,39,,,,,,,,,,,,,,,,,,,,,,
S23.44.Gut,15347.75,115509.5,154074.5,28567.25,96485.25,67187.25,13516.75,167239.25,40422.75,11457.5,191272.5,46226,90318,80424.5,1871,32901.5,48007.25,14765.75,5827.25,9552.5,9548.5,17121.75,9555.5,9363.5,11,3927.25,20,,82559.75,5962.25,5766.25,105516.75,31,31,153939,277993.5,142502.25,47972.25,11558.5,11479.5,76,15369.75,84565.5,187538.75,23059,107669.75,57778.75,134640,17096.75,5712.25,,17411.75,0,34410.75,32482.5,5811.25,195999.75,45958,5777.25,144379.5,11494.5,0,21164.25,3842.25,,0,26883.25,67291,11747.5,5708.25,5778.25,5691.25,31,5798.25,11608.5,9548.5,46172,11687.5,92828.75,3898.25,95,31,47,5778.25,34222.5,631499.5,101200.5,117,41885,59535.5,30953.5,51602.25,15019.75,103282.5,39931.75,97568.25,11592.5,44100,11500.5,1939,56,9569.5,23228,180773,40581.75,4,31,76265.5,26497.25,68464.75,23105,125115.5,0,61240.75,99702.5,15228.75,15287.75,124662.5,170898.5,25002.25,525294.5,47,17187.75,115425.25,61796.75,28847.25,17152.75,26849.25,46203,51955.25,3943.25,12,72894.25,143796.5,97937.25,0,113437.75,75262.25,15334.75,107760.75,146310.5,223025.5,26739.25,5778.25,5842.25,0,203502,,42068,,5770.25,28857.25,22695.25,150537.75,110075,,,396341.5,95779.25,107036.75,5819.25,46114,69945,26883.25,312119.5,3794.25,0,123887.75,210175,5778.25,11585.5,119668.25,28,63760.75,15330.75,23047,27,17334.75,80201.75,3864.25,296681.25,5751.25,101,17326.75,40878.75,81105.5,236706,82746.75,15276.75,11419.5,73245.25,,0,,0,20,0,,,20,,,,,,,,,,,,,,,,,,,,,,
S24.19.Gut,10108,80627.5,115458,18717.5,80754.25,46560,6940.5,120859.5,31674.25,7745.5,141055.25,41728,64604.5,49019.75,758.25,22586,27976.25,8822.5,5678.75,4979,4543,8477.5,3598.5,3395.5,346,1437,186,,56390.5,8739,5570.5,80707.5,263.5,263.5,108464.75,163102.25,116304,29536.25,8648,6299,2867.5,9737.5,66857,115925.25,20511,80157.5,35269.75,99413,11704.5,3935.5,,14033.5,26,20550.75,17976.5,5465,143183.5,25983,4723,111511.75,7879,904,8668.25,1397,0,930,14319.5,42466.25,8575,2771.5,4911.5,3011,263.5,5960.5,9706.5,4685,31039.25,9363,63755.25,4270.25,252,263.5,364,4911.5,22583.75,468039.75,51645.5,432,37378.5,45046.75,24409.5,28927,7808,72541,17954,54223.25,8995.5,26968.25,8186,862.25,119.5,3602.5,21150.25,149359.25,36359.75,26,263.5,64371.25,14703.75,65539.5,16243,89285,26,37625.75,58927.5,8548.75,8831,86092.25,118024.75,14978.75,292415.5,364,10089.5,82293.75,52224,17542.75,8741,12978.25,26064.25,39008.5,1989,1462,49536.5,90394,79047,338,81403,51945,8148.5,86387.5,97697.5,117171.75,18871,4911.5,4932.5,90,124851,,27811.75,,3054,22343.5,12778.5,131238.5,98762.5,,,306709.25,61606.75,67485.25,3285.75,33481.5,65152.25,13011.25,270629.75,1377,26,112123.25,132081.75,5117.5,7760,99732,1120,56967.5,9974.5,19847,178,13453.75,44480.5,1693.5,241912.5,5614.75,471,13642,40028.75,65875.5,130694.75,63328.25,11206,5565,60450.5,46,,,107,3,50,,,3,,,,,,,,,,,,,,,,,,,,,,
S24.18.Gut,16591.24,127262.93,167549.56,29468.07,111416.78,76218.2,14424.24,183563.65,43543.14,12671.66,214707.64,54020.64,99612.61,83651.37,2201.25,35466.98,49862.97,13373.74,6552.83,9609.16,9569.16,16407.24,9595.66,8946.66,19,4878.08,44,,89993.03,8079.58,7099.58,117908.02,104,104,168178.15,279876.94,161588.67,51850.8,12340.16,11054.16,1631,16605.24,96147.62,195830.66,27097.32,120496.02,60680.3,149941.59,17607.74,5662.58,,20246.07,4,37097.81,33383.31,7344.58,217490.63,45528.64,6719.58,163918.66,11502.83,196,22497.98,4117.08,2,196,27659.9,69922.54,12703.66,5470.91,6216.58,5482.25,104,6976.58,13405.66,9577.16,49362.72,13128.32,98447.27,5379.83,188,104,256,6216.58,35444.23,684837.03,98323.94,242,46645.82,64853.22,34392.15,52662.72,14294.24,109981.27,38117.56,98914.78,13791.49,46309.39,11802.83,2675.25,147.5,9807.66,27376.57,213754.96,47669.31,0,104,87644.37,29373.32,83759.03,25091.32,140478.76,0,63703.96,103470.61,15547.66,15531.24,134256.17,181135.82,26500.15,549781.13,256,17672.24,131321.76,71023.88,29609.15,16511.24,26822.65,48418.38,58691.71,7980.08,36,78702.04,151538.25,108374.36,0,131094.35,84778.04,15911.74,125998.02,160045.4,227902.26,27994.4,6216.58,6810.58,0,217031.36,,44145.23,,5928.41,31293.4,22366.9,179052.49,129787.94,,,446652.16,99271.11,107566.77,5722.83,51450.3,82966.54,27064.65,363676.4,3763.08,0,138352.26,221057.46,6760.58,12715.16,137887.35,256,74293.71,15983.24,26118.32,634,21373.99,80367.03,4221.08,342861.73,7138.83,228,19136.74,50038.31,93630.28,239030.68,93327.95,15879.74,10954.16,83878.54,4,,,0,28,0,,,28,,,,,,,,,,,,,,,,,,,,,,
S24.17.Gut,18024.75,139162,184082,30921.25,120902.5,79185.75,15222.75,199995.25,50055.5,13332,224637.25,58726,107379,91820.25,1748.75,39251,55013,14308.25,7536.5,10339.5,10322.5,18183.75,10366,9335,38,4331.25,16,,95871.25,9115.75,7643.75,127122.25,72,72,182615.75,309298.25,176247.25,55303.5,13910.5,12314.5,1494,17785.75,103910,211677.5,29607,130369.25,66865,154507,19678.25,6407.75,,22046.25,0,39096.5,36345,7394.75,234795.25,50110,7313.75,175569.25,12637.5,247,23679,4260.25,0,247,29958.75,78151.75,14557,6105.75,7340.75,6093.75,72,7641.75,13848,10322.5,53221.25,13621,108642,5742.5,177,72,101,7340.75,38038.75,738748.25,109960,193,49941.5,74316.75,38341.5,58235.25,15290.75,121286,42464.75,109314.5,14583.5,51846.25,13506.5,1910.75,191.5,10434,29908.75,218345.25,51277,17,72,88297.25,28318,80471.25,27961,152288.5,0,69498,110947,16656,17053.75,146876.75,201752.75,29487.5,597178.5,101,19496.75,138878.5,76996.75,32757.5,18255.75,29100,53800.25,62845.25,4598.25,20,84637.25,164460,117871.25,0,120690.25,91573.25,17457.25,133419.25,170125.5,254865.25,31243.25,7340.75,7421.75,0,230930.5,,48733.75,,6223.25,34531.25,23949.75,192216.75,137891,,,477493.25,111301.5,120248.5,6361.5,54755,95377.75,29181,396674.75,4254.25,0,163849,240703.75,7340.75,13703.5,151296.25,356,82011.25,17928.75,28718,71,21266,87949.25,4329.25,366716.75,7259.5,229,20940.25,55060,102283,277031.75,100839,17912.25,12211.5,91503.75,0,,,0,13,0,,,13,,,,,,,,,,,,,,,,,,,,,,
S24.20.Gut,10639.51,83874.57,115337.44,19436.68,77971.22,48539.05,8018.51,126070.1,32425.36,8294.34,140958.11,38565.36,67146.39,56017.38,1552,24370.52,32372.03,8779.51,4996.67,5401.34,5394.34,11019.51,5284.84,4794.84,27,1929.67,75,,60112.22,6201.67,4936.67,80415.23,226.5,226.5,111389.1,188909.31,114368.08,32768.2,8826.84,7428.34,1485,10940.01,68370.38,135164.84,19542.68,82576.23,39119.2,98631.91,12635.51,3913.17,,14232.68,0,22008.19,21321.69,4996.17,145541.12,31219.36,4747.17,111489.59,7717.67,361,11242.52,1818.67,0,361,17851.35,47555.71,8946.84,3561.84,4820.67,3578,226.5,5257.67,9505.34,5394.34,33110.03,8952.18,68751.73,3341.67,376,226.5,66,4820.67,24707.52,460467.72,64321.06,484,32018.68,46768.53,23134.35,34682.03,8843.01,77067.73,24544.69,66101.72,8908.51,30714.36,8625.17,1664,198.5,5275.84,19738.68,142762.29,33689.19,7,226.5,57705.88,16869.68,55497.72,17275.18,93469.74,0,41768.04,68798.89,9440.34,9794.01,91150.58,125130.43,16565.35,340062.37,66,11897.01,85651.74,50208.37,20268.35,11246.01,16731.35,31924.87,39799.04,2023.67,274,52455.71,99139.25,75956.89,0,79103.4,55904.71,9454.01,84854.73,104962.1,142917.49,19271.35,4820.67,4888.67,0,135995.64,,29227.52,,3677.34,22531.85,12687.85,125206.26,89154.56,,,308219.09,68344.39,74471.73,4070.67,34893.7,61693.21,16785.35,259382.85,1796.67,0,104869.24,146985.79,4820.67,8502.84,96804.9,474,53775.04,10489.01,18749.18,200,13661.51,51092.72,2041.17,237113.52,4918.67,460,13642.01,36237.69,64945.72,160422.07,63227.05,11053.51,7107.34,59436.71,0,,,0,63,0,,,63,,,,,,,,,,,,,,,,,,,,,,
S24.16.Gut,10971.17,85233.49,111496.76,19319.72,77189.62,50295.45,9046.83,124743.32,31728.02,8211.5,140948.57,38461.64,66420.35,55241.18,1212.82,24540.34,33204.51,10123.31,4991.83,6581.66,6323.66,10701.51,5882.5,5196.84,147,2387.17,101,,60334.5,5951.63,5214.65,80444.93,171,171,111592.46,188202.15,111989.12,33615.84,8678.34,7212.34,1403,11358.17,66564.78,131059.44,19082.32,81870.13,40284.34,98150.65,12441.33,3824.67,,14180.66,9,23461.83,21796.51,4929.65,145153.04,30327,4809.65,110871.27,8297.61,275,13461.52,2342.17,0,284,17961.01,48009.85,9052.48,3529.34,4754.67,3668.66,171,5021.33,9136.5,6421.66,32708.35,8353.68,65734.81,3726.67,235,171,189,4754.67,24234,464431.32,64222.54,336.66,32676.74,45962.97,24142.31,34617.35,10006.47,75901.49,24574.19,66904.8,8862.33,31239,8594.33,1270.5,178.5,5944.5,18951.82,143615.31,33122.75,22,171,59840.48,17438.74,54481.94,16984.34,92746.34,9,41731.52,67730.35,9717,10216.51,90765.48,124090.99,17293.35,348034.33,189,11821.17,85665.16,50222.45,19947.17,10872.51,17068.01,31851.87,39625.66,2866.79,255,51886.19,99493.45,74139.75,117,78412.76,55141.67,10032.33,84345.25,104306.44,143966.65,19645.17,4754.67,4816.67,0,140259.02,,30954.94,,3701.5,21567.51,15961.93,124961.24,88700.64,,,304485.01,67108.53,72826.39,4015.67,33906.18,61009.29,17139.01,255263.15,2342.17,9,105043.2,144953.59,4792.33,8463,95739.78,442,53184.94,10924.51,18332.66,104,13604.15,51082.2,2513.17,235682.56,4802.49,294,13292.99,35812.79,63304.98,154398.57,63216.45,11383.01,7134,58967.97,0,,,0,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,
S25.117.Gut,10406.17,89036.71,109296.4,12927.85,94683.39,63506.53,5184.34,133308.42,40884.35,8018.17,148328.02,51158.36,68137.54,43644.53,355.33,23720.36,27510.87,11087.67,7037.84,3493.67,3217.67,5573.69,2984.67,3093.67,90,1713.67,201.67,1.67,63117.86,9443.33,7748.5,92115.39,312.69,312.69,105686.57,148842.99,136576.4,30460.86,9514.17,3339.34,5887.5,12604.17,80525.05,131603.52,26036.68,92852.89,30433.87,114301.95,14020.68,2642.01,1.67,20256.18,7.66,18904.52,17386.53,6358.84,147376.43,19769.01,6311.17,131062.24,3580.99,1061,8553.67,1414.67,33,1053,12959.88,43369.39,8073.52,2763.67,6396.17,562,312.69,7500.17,11730.17,3279.67,27690.05,9927.68,53456.73,7215.5,346.33,312.69,411,6396.17,25226.35,478329.3,31525.22,476.33,35950.1,50951.02,23654.86,24211.19,7862.67,82564.73,10839.71,51404.11,11090.34,28189.69,7275.86,871.33,101,3211.67,24769.02,185611.85,41097.36,1,312.69,72998.3,16655.98,78758.14,17130.18,95244.07,0,33087.87,53846.54,4729.68,6744.02,91397.44,114766.61,14608.01,252670.16,411,9747.51,92868.23,64037.36,14203.55,5884.71,8362.67,28928.04,48524.69,2504.99,87.34,48746.21,75541.24,81677.87,36,77237.07,54105.53,5372.84,98816.55,97485.43,96340.02,20961.03,6396.17,6797.17,0.33,125607.85,1.67,27593.83,1.67,2987,22768.68,11360.67,172458.92,107321.83,1.67,0,365320.68,59255.54,51250.72,2092.69,37571.69,91579.72,8623.67,340897.68,1302.67,0,150838.91,118752.09,6423.17,8410.17,118162.89,1097.67,71185.55,10047.51,22882.85,331.67,16133.33,30715.4,1728.36,303373.65,6173.5,472.34,14614.68,52107.19,78465.7,128737.4,70563.38,13238.85,3093.34,76646.56,10,0,,2,39,0,5,5,39,,5,,,,,,,,,,1,1,,,,,,,,,
S25.116.Gut,12625.12,103194.57,135482.95,18013.11,98247.15,74481.3,9707.29,153597.09,44564.07,9564.3,170582.09,52006.56,82166.77,58904.66,963.5,29135.1,38159.06,15384.77,7418.82,7078.46,6548.47,9950.63,5907.3,6099.81,195.32,3870.65,227,32.67,76493.94,7782.5,7089.81,101304.25,517.69,517.69,133734.41,197049.42,143131.55,40812.86,10213.8,6507.15,3541.5,15096.46,86283.96,187858.26,25687.28,103795.58,41864.54,125450.06,16013.97,3450.66,32.67,21884.94,100.67,25713.06,24893.73,6473.33,173258.89,29209.9,6230.82,143254.32,5541.17,230.33,17021.09,2881.65,40.99,247,19861.13,56960.18,9838.15,5117.97,6550.82,1334.67,517.69,6726.15,12687.48,6723.47,37351.06,13729.96,77256.32,6290.32,245.67,517.69,381,6550.82,30551.09,558806.45,58716.78,286,36881,53791.73,26757.66,35292.02,12400.29,95523.39,22046.59,70790.48,12593.62,36306.39,8404.51,1247.17,121.34,6073.97,24000.95,202706.21,41448.9,26,517.69,79851.5,21067.46,84054.15,20378.11,113484.21,0,45692.49,72174.48,6920.64,9895.3,108897.04,140058.49,19894.43,391252.2,387,12873.3,109947.21,67569.53,20220.96,10435.65,16619.27,40089.37,55343.83,2993.33,624.18,59614.49,104126.33,89930.46,0,90044.51,65497.84,10185.12,106184.97,122146.98,161699.23,24933.44,6550.82,6847.82,21.17,167431.35,32.67,33052.76,32.67,6107.3,24294.27,18501.75,176628.12,109918.8,32.67,6,406843.69,74041.78,68513.42,3806.35,45505.54,92039.29,16779.27,350869.61,2789.97,0,145438.98,158621.19,6586.82,9952.14,121242.09,357.33,73632.68,12595.29,23085.46,328.67,16980.98,52632.78,3402.34,321942.27,6512.5,594,16577.63,49794.23,85518.96,215534.82,78930.64,15361.13,6340.3,80769.34,46,22,,27,3.33,32,1.33,1.33,3.33,,1.33,,,,,,,,,,3,3,,,,,,,,,
S25.118.Gut,8585.03,69191.99,106616.73,13877.03,68833.43,48850.79,7356.36,108006.72,27504.06,7064.85,126367.59,36813.72,57645.13,40772.77,840,20554.03,26977.56,10260.53,5615.17,6192.02,5049.02,6243.35,3929.52,4025.85,647,2192.01,556.33,44.33,51268.46,6308.17,5450.51,71355.97,714.31,714.31,97585.23,133566.28,98008.83,29181.58,7081.35,4810.01,2951,8972.69,59071.25,128532.42,16724.36,71907.47,30378.4,93142.04,10401.85,2743.5,44.33,14817.86,200,20277.89,17593.22,5207.5,126768.25,20474.73,4176.84,100881.36,5352.34,394,11678.89,1810.01,360,537,13389.51,39545.41,7266.17,3675.52,4010.84,818.83,714.31,4854.84,8427.18,5406.02,28548.21,10849.36,59267.93,4677.01,502.33,714.31,609,4010.84,19125.21,386072.02,41442.96,672.33,26426.86,36526.56,20614.33,25404.24,8372.03,63275.64,16042.37,49194.24,10092.36,23993.23,5545.98,1200,253.83,4135.52,18350.02,148090.79,32162.21,61,714.31,58941.29,16371.2,68739.3,14910.36,85701.48,6,33498.59,48437.45,5738.68,7357.68,78070.48,100851.68,14562.04,282735.08,671,8619.02,80896.32,45758.74,13980.51,6913.33,10846.71,30029.07,38758.94,6109.01,1254.99,43481.76,79722.34,64284.12,198,77487.52,50473.59,8364.19,80007.96,92716.04,113005,16662.36,4010.84,4373.84,37,116153.26,44.33,21467.22,44.33,4450.02,18030.7,15393.55,120446.03,79715.63,44.33,62,279430.57,48808.96,51919.46,3510.65,33030.24,58936.58,11119.71,241849.2,1870.01,43,92674.6,119150.44,4668.84,6884.35,83921.8,868.33,50888.24,9232.02,16298.69,787.33,13658.52,34885.46,2552.32,218552.25,4739.17,1020.66,11558.85,35186.21,62620.11,154437.09,56841.94,9715.52,4951.68,54409.91,209,62,,259,2,153,2,2,2,,2,,,,,,,,,,11,11,,,,,,,,,
S25.120.Gut,12716.18,106206.67,144877.1,18911.53,101505.99,74418.6,10129.85,157891.43,44845.06,9796.52,170096.78,55482.08,86121.64,61147.28,713.67,29078.57,38252.57,12752.53,8088.35,6247.35,5943.34,11943.19,5871.01,5808.01,172.18,3387.17,332.84,1.67,77117.14,8197.18,7051.18,104119.33,1033.69,1033.69,137263.93,213783.11,149476.54,42308.74,10502.02,6378.02,3234.5,14838.36,88728.52,200705,26215.54,108913.5,41891.59,125489.83,15422.86,3260.35,1.67,20552.88,33.67,25149.89,23999.72,6033.35,176707.65,32158.56,5866.01,148244.4,4732.34,230.67,16390.19,2725.17,23.01,253,22659.56,53492.96,9418.86,5124.84,6689.51,1412.84,1033.69,7162.18,13354.85,5997.34,39712.94,13976.36,81988.04,5759.67,734.01,1033.69,438.5,6689.51,29772.55,533474.01,62038.48,983.68,33062.4,55615.25,23761.09,35924.75,10806.01,100426.84,21187.73,69602.01,13386.02,37072.39,9139.71,1299,129.67,5997.34,26386.05,201802.31,44717.25,41,1033.69,76219.61,20958.54,84036.63,22092.71,120734.72,30,46921.11,79209.97,7608.18,9292.2,108778.06,144420.94,20928.54,420193.62,438.5,13655.19,114168.04,69280.61,23230.56,12975.21,17326.53,41419.1,55286.9,4019.17,125.01,62492.78,110712.41,94173.65,438,89054.76,70822.12,11161.03,111653.98,126026.57,175249.69,23294.55,6689.51,7232.51,0,169869.36,1.67,32607.37,1.67,5709.18,26793.05,16580.53,181100.93,111742.34,1.67,0,414132.96,77447.14,76240.36,4373.53,47783.75,92941.51,17671.53,362378.71,2511.85,30,145939.75,164780.64,6752.51,10193.68,124295.52,566.01,74894.79,11653.2,23619.2,1077.67,18234.19,54234.76,3773.36,325557.45,6507.51,1548.68,17556.7,51771.09,90865.83,241417.43,82022.46,14453.02,5941.36,82228.63,4,0,,0,190.67,0,3.67,3.67,190.67,,3.67,,,,,,,,,,11,11,,,,,,,,,
S25.119.Gut,14997.3,122299.19,155179.02,20738.61,117604.07,89741.8,10902.63,181419.37,53124.22,11477.8,198628.5,62863.2,95978.08,68697.46,653.33,34374.89,44830.37,17067.45,8008.81,7398.97,7207.98,11331.29,6750.81,6956.81,92.32,4326.99,97.66,2.33,90311.42,8669.48,7680.48,119507.21,328.31,328.31,160155.87,224863.27,172115.3,48083.36,11533.3,7337.3,4177,18241.62,103030.22,222818.32,31295.6,123475.04,49425.51,142288.85,18808.12,3565.81,2.33,26677.76,31.33,29270.73,28967.4,8105.81,204901.11,33613.22,7638.15,170122.42,4727.32,42.33,19890.77,3318.99,59.99,40,23117.74,66788.12,11948.46,6369.48,7656.15,750.16,328.31,7890.48,15621.47,7229.98,42212,14357.28,89458.5,7064.99,418.99,328.31,474,7656.15,37389.41,655061.55,67390.9,605.32,41077.74,63251.69,31425.21,41048.69,14101.97,114200.2,24633.89,82163.55,15276.96,41189.39,8735.95,913,174.83,6874.48,27920.59,242421.61,47805.37,21,328.31,94381.63,23820.1,96601.93,23685.93,134295.3,0,52761.31,84529.75,7838.64,10912.28,128635.28,161987.7,22156.26,450708.64,477,14991.29,130934.48,81138.15,23346.74,11657.27,18732.27,47859.16,66925.02,4271.99,298.99,69170.8,118350.09,105651.07,120,95566.44,76467.96,11312.45,125644.56,143902.73,185672.33,29192.25,7656.15,8226.15,148,195410.36,2.33,38145.09,2.33,7161.64,27516.25,21171.77,212543.05,130814.54,2.33,3,490494.86,86354.58,72822.68,4051.63,53254.35,112410.57,18879.27,422079.59,3091.31,20,170549.77,182173.28,7819.15,11732.64,144729.68,298.99,89121.63,14790.28,27005.94,306.33,19905.79,61712.8,3674.3,387221.01,7753.15,677.32,19764.78,59466.03,101753.73,255053.93,92992.94,17975.46,7094.96,96947.95,9,9,,9,26.33,0,1.33,1.33,26.33,,1.33,,,,,,,,,,21,21,,,,,,,,,
